year,lastmod,category,url
2024,2024-01-25T08:18:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/afrika-cup-elfenbeinkueste-feuert-trainer-und-kommt-weiter-a-237a86f3-c5b1-4a35-9495-8257e694533f
2024,2024-01-25T08:16:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bundesliga-bayern-gewinnt-1-0-union-trainer-nenad-bjelica-sieht-rot-fuer-ohrfeige-a-a950c90f-eebf-4933-9f52-5ec231d08518
2024,2024-01-24T20:47:00+01:00,Frauenfussball,https://www.spiegel.de/sport/fussball/champions-league-der-frauen-bayern-muenchen-spielt-remis-gegen-as-rom-a-152c0084-df80-4f6a-8b3b-658e1b558a14
2024,2024-01-24T12:12:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-transferticker-bayer-04-leverkusen-holt-wohl-borja-iglesias-a-818deb96-2276-4d47-891d-a2341c8c9098
2024,2024-01-23T20:48:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/baller-league-von-hummels-und-podolski-was-die-angebliche-revolution-im-fussball-soll-a-ade6f505-1534-441a-8a51-de2311481109
2024,2024-01-23T11:43:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/luigi-riva-nachruf-auf-italiens-fussball-idol-ein-mann-wie-ein-donnerschlag-a-a5133464-0df9-42bd-86a3-a5cab5c5d8ba
2024,2024-01-23T09:53:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/gigi-riva-ist-tot-italienische-fussballlegende-mit-79-jahren-gestorben-a-41795994-3d5e-4889-8f8f-26aa1a861152
2024,2024-01-22T14:05:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/real-madrid-gegen-ud-almeria-videobeweis-sorgt-fuer-aufregung-in-der-spanischen-liga-a-864ff0c8-7aae-40c5-881a-4d0ebe5d0302
2024,2024-01-21T21:36:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-unterliegt-werder-bremen-viel-zu-traege-ohne-leben-drin-a-a3eb450a-a0f9-4c12-b70c-8cf849cedbd5
2024,2024-01-21T19:31:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-fc-augsburg-dreht-spiel-bei-borussia-moenchengladbach-in-nur-vier-minuten-a-dff396a2-7d41-4a6b-b72d-cfff83acb50b
2024,2024-01-21T17:52:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bundesliga-mitchell-weiser-schenkt-werder-bremen-ersten-sieg-gegen-bayern-muenchen-seit-2008-a-4580d995-61d1-4af6-b35d-ff36ea2aed48
2024,2024-01-21T17:46:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/2-fussball-bundesliga-hertha-bsc-wuerdigt-verstorbenen-praesidenten-kay-bernstein-und-spielt-gegen-fortuna-duesseldorf-remis-a-3ab1eff7-db71-43a3-bb48-4ab6c70c3ffa
2024,2024-01-21T14:05:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/borussia-dortmund-gewinnt-deutlich-beim-1-fc-koeln-nur-die-ergebnisse-stimmen-a-b64a6c87-3ba2-4c84-9d84-a9e3b5d40587
2024,2024-01-21T11:18:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/zweite-bundesliga-2-0-hsv-startet-auf-schalke-erfolgreich-in-die-rueckrunde-a-a385e93c-7d46-4fa4-abcc-66b9715bab15
2024,2024-01-21T11:17:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bayer-leverkusen-gewinnt-3-2-in-leipzig-lieber-zorn-als-zweifel-a-afdea01f-e370-43f2-aa8a-6b5956d5aba6
2024,2024-01-21T11:11:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/bundesliga-bayer-leverkusen-trifft-gegen-rb-leipzig-in-der-nachspielzeit-zum-sieg-a-7523a1cf-bf71-47f9-adc7-63a418401785
2024,2024-01-21T11:11:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-ex-city-star-aymeric-laporte-kritisiert-klubs-in-saudi-arabien-a-1f5ef7da-ee77-468a-b0a5-94fc38b4a977
2024,2024-01-21T11:06:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-vfl-bochum-gewinnt-nach-fast-einstuendiger-halbzeitpause-1-0-gegen-vfb-stuttgart-a-0566f9db-a8c0-4113-a866-c01693b1bdc3
2024,2024-01-20T18:12:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-bvb-gewinnt-in-koeln-frankfurt-kassiert-spaeten-ausgleich-in-darmstadt-a-fe501ff5-9324-4aaf-b0d0-03874bb79bb9
2024,2024-01-20T18:09:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fc-liverpool-juergen-klopp-bietet-krankem-sven-goeran-eriksson-trainerjob-an-a-20313143-df2d-4a8e-a5e0-2753445bdb3e
2024,2024-01-20T15:46:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/2-fussball-bundesliga-st-pauli-erobert-gegen-kaiserslautern-die-tabellenfuehrung-zurueck-a-38025037-76ad-4840-96f0-7b4506afdc8b
2024,2024-01-20T12:07:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-so-nahm-der-fc-bayern-muenchen-abschied-vom-kaiser-a-057ac3d0-fdc3-4df2-a411-7ae7ef5e21c0
2024,2024-01-20T12:01:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/abschied-von-franz-beckenbauer-die-trauerfeier-in-bildern-a-f8d1e7a7-4103-4880-9c0a-8c24bb89c4c8
