year,month,lastmod,category,url
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-fussball-news-st-gallen-verpflichtet-daniel-dziwniel
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/nationalmannschaft/nationalmannschaft-nati-testet-gegen-liechtenstein
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-zuerichs-probleme-mit-dem-afrika-cup
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-doumbia-rettet-die-elfenbeinkueste
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-trezeguet-beendet-karriere
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-kongo-uebernimmt-tabellenfuehrung
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-shaqiri-mit-tor-premiere-bei-inter-sieg
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-hitz-comeback-verschoben
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-chikhaoui-fuehrt-tunesien-zum-sieg
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-ghana-wahrt-viertelfinal-chance
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-chelsea-und-mancity-tauchen-im-fa-cup
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-real-mit-muehe-ronaldo-mit-ausraster
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-die-elfenbeinkueste-kommt-nicht-in-fahrt
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-lichtsteiner-trifft-bei-juve-heimsieg
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-aequatorialguinea-gelingt-die-ueberraschung
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-fussball-news-emegharas-transfer-zum-hsv-geplatzt
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-noch-ein-herausforderer-fuer-blatter
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-tunesien-und-kongo-im-viertelfinal
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-silvan-widmer-mit-kuriosem-tor
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sl-news-lamas-verlaesst-luzern
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-eto-o-wechselt-zu-sampdoria-genua
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-algerien-und-ghana-im-viertelfinal
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-auch-luis-figo-will-fifa-praesident-werden
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/super-league/super-league-sl-news-cassio-verlaesst-thun
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-elfenbeinkueste-jubelt-losentscheid-zwischen-mali-und-guinea
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-barcelona-und-juventus-im-cup-halbfinal
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-bayern-und-kein-herausforderer-in-sicht
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-guinea-nach-losentscheid-im-viertelfinal
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-nikci-zu-nuernberg
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-laurent-prince-wird-technischer-direktor-beim-sfv
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-immer-mehr-schweizer-teamstuetzen-in-der-bundesliga
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-fifa-praesidium-ginola-zieht-kandidatur-zurueck
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-wolfsburg-fegt-die-bayern-vom-platz
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-australien-ist-erstmals-asienmeister
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-dortmund-nach-remis-am-tabellenende
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-fussball-news-marcelo-diaz-vor-wechsel-zum-hsv
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/internationale-ligen/internationale-ligen-kein-sieger-im-englischen-spitzenkampf
2015,1,,Herrenfussball,https://www.srf.ch/sport/fussball/fussball-allgemein/fussball-allgemein-tunesien-bitter-ausgeschieden
